"","LPI_final","CI_low","CI_high","years","label","sim"
"79",0.949322116281459,0.948322482057987,0.950338481098568,1956,"linear",1
"80",0.940735326304919,0.939669729859714,0.941856568405031,1957,"linear",1
"81",0.932242021135568,0.931132567898079,0.933471129938007,1958,"linear",1
"82",0.923664760782071,0.922481437096057,0.925000020688953,1959,"linear",1
"83",0.915111348684415,0.913904869396166,0.916550325746834,1960,"linear",1
"84",0.906397124265327,0.905147034671818,0.907791573150755,1961,"linear",1
"85",0.897986246793567,0.896684225826377,0.89942606370996,1962,"linear",1
"86",0.889477732268855,0.888161967747686,0.890947748223525,1963,"linear",1
"87",0.881058838882786,0.879665176159506,0.88263214276877,1964,"linear",1
"88",0.872420564744438,0.870955347127448,0.87392002538727,1965,"linear",1
"89",0.863928375966038,0.862481021805385,0.865563025341662,1966,"linear",1
"90",0.855411649598472,0.853927712466596,0.85709570948035,1967,"linear",1
"91",0.846620603243111,0.845110778890296,0.848299392158752,1968,"linear",1
"92",0.837824995754736,0.836299673041552,0.839541392000686,1969,"linear",1
"93",0.828875994648921,0.827300964072451,0.830630328946902,1970,"linear",1
"94",0.820081399800239,0.818562934816438,0.82181302089622,1971,"linear",1
"95",0.811399773106652,0.809788711486336,0.813145365657345,1972,"linear",1
"96",0.802766503941364,0.80107760186952,0.804531660346855,1973,"linear",1
"97",0.794207926050128,0.792464855203003,0.79595246474088,1974,"linear",1
"98",0.785695354883787,0.784016653315732,0.787529550282708,1975,"linear",1
"99",0.777159205049754,0.775539259378496,0.778920237904164,1976,"linear",1
"100",0.768685327099557,0.767000307990221,0.770494405869567,1977,"linear",1
"101",0.760016171332886,0.758294093443069,0.761877505080792,1978,"linear",1
"102",0.751207620107683,0.749499084315305,0.753051158796689,1979,"linear",1
"103",0.74263360976412,0.740935458678895,0.744424064046519,1980,"linear",1
"104",0.734237122611728,0.732533779685946,0.736075514702254,1981,"linear",1
"105",0.725964774434963,0.724243732739884,0.727710795083709,1982,"linear",1
"106",0.717582408960925,0.715897514853652,0.719348754098189,1983,"linear",1
"107",0.709026134511155,0.707326049356437,0.710769078403764,1984,"linear",1
"108",0.700477039763385,0.698732595608573,0.70227912832533,1985,"linear",1
"109",0.692007422799339,0.690323663920571,0.693805696049476,1986,"linear",1
"110",0.683436546510875,0.681761006808602,0.685216351904324,1987,"linear",1
"111",0.674808089308654,0.673110234561716,0.6764964733265,1988,"linear",1
"112",0.666047555265036,0.664388774039966,0.667806796523731,1989,"linear",1
"113",0.657361152338724,0.65573432662167,0.65916154089588,1990,"linear",1
"114",0.64861902004501,0.646968631599306,0.650393279189398,1991,"linear",1
"115",0.639916743050398,0.63826011399784,0.641657834914469,1992,"linear",1
"116",0.631267551429496,0.629531358347382,0.63302904230095,1993,"linear",1
"117",0.622637595356916,0.620856844448448,0.624438231752442,1994,"linear",1
"118",0.614192166915341,0.612455258172548,0.616025394879356,1995,"linear",1
"119",0.605717270369956,0.603950778197493,0.607475694752762,1996,"linear",1
"120",0.597345275867378,0.59559933172234,0.599080905956979,1997,"linear",1
"121",0.588871588823653,0.587109247667092,0.590638402836546,1998,"linear",1
"122",0.580313195285574,0.57857050266892,0.58210570959446,1999,"linear",1
"123",0.571828194935678,0.570081339368586,0.573597208548941,2000,"linear",1
"124",0.563472548687731,0.56173322453887,0.565223987421043,2001,"linear",1
"125",0.555078372478296,0.553349601697697,0.55677613743933,2002,"linear",1
"126",0.546470043144669,0.544713029710381,0.548161395578722,2003,"linear",1
"127",0.537734084772132,0.536012835340701,0.539349538325384,2004,"linear",1
"128",0.529125749909473,0.527461453697574,0.530792384585712,2005,"linear",1
"129",0.520561359295195,0.518903349278958,0.522195839988711,2006,"linear",1
"130",0.512084670070173,0.510434261278571,0.513697231994233,2007,"linear",1
"131",0.503570382556097,0.50191402033036,0.505213537668581,2008,"linear",1
"132",0.495029564344454,0.493416267301137,0.496653678550475,2009,"linear",1
"133",0.486316174214349,0.484712843591632,0.487927330903458,2010,"linear",1
"134",0.477804517297614,0.476228452417997,0.479395844325633,2011,"linear",1
"135",0.469236296650942,0.467672539641861,0.470797352372833,2012,"linear",1
"136",0.460720615270506,0.459171533565229,0.462286473264194,2013,"linear",1
"137",0.452149580388574,0.450563912245075,0.45367175876012,2014,"linear",1
"138",0.443409932890408,0.44183016419138,0.444944768992112,2015,"linear",1
"139",0.434796658284107,0.433238419435106,0.436267224731322,2016,"linear",1
"140",0.426211749824956,0.424644329344099,0.427686015476416,2017,"linear",1
"141",0.417670299049384,0.416148077966758,0.419111035907592,2018,"linear",1
"142",0.409125336990051,0.407586705356999,0.410518435466977,2019,"linear",1
"143",0.400652539072503,0.399208400034836,0.402044047879145,2020,"linear",1
"144",0.400652539072503,0.399208400034836,0.402044047879145,2021,"linear",1
"145",1,1,1,1950,"convex",1
"146",1.00007065255189,0.999505463890451,1.00066076238793,1951,"convex",1
"147",1.00025712879368,0.999579209331001,1.00103457588606,1952,"convex",1
"148",1.00046123831666,0.999646137015158,1.00140192819806,1953,"convex",1
"149",1.00064046221229,0.999730488214841,1.00160405077422,1954,"convex",1
"150",1.00070890058371,0.999701339621271,1.00177750719674,1955,"convex",1
"151",1.000754213954,0.99961796942685,1.00195292579138,1956,"convex",1
"152",1.00084491937082,0.999660299397924,1.00213398852914,1957,"convex",1
"153",1.0010485186569,0.999799346384473,1.0023726544299,1958,"convex",1
"154",1.0010216992207,0.999665031842393,1.00238370777319,1959,"convex",1
"155",1.00095763132168,0.999471257934549,1.00239196482386,1960,"convex",1
"156",1.00086382992543,0.99931841617183,1.00235192599369,1961,"convex",1
"157",1.00095453613623,0.999472758331885,1.00252636828012,1962,"convex",1
"158",1.00102062949089,0.999490527582723,1.00271436329412,1963,"convex",1
"159",1.00104079438918,0.999417975656214,1.00275091401676,1964,"convex",1
"160",1.00099676460081,0.999354321975897,1.002726416992,1965,"convex",1
"161",1.00094669630519,0.999234236832693,1.0027557445031,1966,"convex",1
"162",1.00089575069216,0.999125670938619,1.00268875097773,1967,"convex",1
"163",1.0005842132169,0.998731673883303,1.00250199095265,1968,"convex",1
"164",1.00011229634989,0.998241372192106,1.00196547182533,1969,"convex",1
"165",0.999403962724978,0.997444459659164,1.00140847287175,1970,"convex",1
"166",0.99875828551983,0.99671296340623,1.00078424512863,1971,"convex",1
"167",0.998320324767495,0.996241474828804,1.00031341829782,1972,"convex",1
"168",0.997881703068591,0.995804185414581,0.999875256866065,1973,"convex",1
"169",0.99731310094344,0.995215357365508,0.999449910275445,1974,"convex",1
"170",0.996697300302304,0.994592177353236,0.998880950084267,1975,"convex",1
"171",0.996043429462211,0.993910945188305,0.99821856151593,1976,"convex",1
"172",0.995302967050821,0.993146173247345,0.997645926165688,1977,"convex",1
"173",0.99407655739645,0.991810028376913,0.996452807933369,1978,"convex",1
"174",0.992592015355479,0.990304789810606,0.995069444352627,1979,"convex",1
"175",0.991203439048783,0.988913177405842,0.993576827971082,1980,"convex",1
"176",0.98994006034918,0.987581129735472,0.992310796208743,1981,"convex",1
"177",0.988571105294564,0.986194628449524,0.990997150570509,1982,"convex",1
"178",0.986764827335956,0.984396578145867,0.989199042951313,1983,"convex",1
"179",0.984579612681007,0.982001580553897,0.987041037651657,1984,"convex",1
"180",0.982129982057914,0.979628028160832,0.984518586910942,1985,"convex",1
"181",0.979382715387027,0.976839269833782,0.981870578060657,1986,"convex",1
"182",0.976238227124797,0.973690096805001,0.978818150500986,1987,"convex",1
"183",0.972680583896508,0.970101583160582,0.975359299814152,1988,"convex",1
"184",0.968560183411452,0.96592942141748,0.971210600414935,1989,"convex",1
"185",0.964095956846527,0.96146874174452,0.966718928806684,1990,"convex",1
"186",0.958966219321264,0.956403787055996,0.961643927131245,1991,"convex",1
"187",0.953372393215259,0.950835702103081,0.956028408292406,1992,"convex",1
"188",0.94745050554036,0.944912411394835,0.950185562337262,1993,"convex",1
"189",0.940972348998114,0.938426125378832,0.943680267949865,1994,"convex",1
"190",0.934055068207187,0.931526872507294,0.936826018173043,1995,"convex",1
"191",0.926628467874456,0.923991677542165,0.929399706651593,1996,"convex",1
"192",0.918581215981954,0.915945869699458,0.921275391836222,1997,"convex",1
"193",0.909600433743735,0.906947215263999,0.912329654477598,1998,"convex",1
"194",0.899703860529395,0.897047992970165,0.902368096421955,1999,"convex",1
"195",0.889116793788305,0.88650005946536,0.891732963146531,2000,"convex",1
"196",0.877893868569366,0.875289453462263,0.880562359462426,2001,"convex",1
"197",0.86559149212803,0.862969436710824,0.868218191193593,2002,"convex",1
"198",0.851889091440425,0.849353651578107,0.8544943168378,2003,"convex",1
"199",0.837030826812149,0.834508111913502,0.839666800345743,2004,"convex",1
"200",0.821202127587088,0.818678745321745,0.82377546846567,2005,"convex",1
"201",0.804375493326767,0.801961327958529,0.806989340550874,2006,"convex",1
"202",0.786135430493803,0.783736810517363,0.788720717208791,2007,"convex",1
"203",0.766699525035651,0.764390117884332,0.769200661355057,2008,"convex",1
"204",0.745859832463339,0.743563167066333,0.74833354048508,2009,"convex",1
"205",0.723352529109389,0.721139859444668,0.72572488790978,2010,"convex",1
"206",0.699313424072262,0.697173793896533,0.701633058547149,2011,"convex",1
"207",0.673816537335154,0.671742867514094,0.67603889636458,2012,"convex",1
"208",0.646725818160372,0.64460722546769,0.648864421177303,2013,"convex",1
"209",0.617670412849945,0.615711878707144,0.619724779155106,2014,"convex",1
"210",0.586381155950593,0.584506544925583,0.588291089143502,2015,"convex",1
"211",0.553216340474957,0.551419176458536,0.555022440109992,2016,"convex",1
"212",0.518119884926383,0.516435325024031,0.519846058493755,2017,"convex",1
"213",0.480738818689733,0.479099913744943,0.482361047542764,2018,"convex",1
"214",0.441630075867626,0.440138547688025,0.443129711534163,2019,"convex",1
"215",0.403137304209153,0.401755989053865,0.404517143408018,2020,"convex",1
"216",0.403137304209153,0.401755989053865,0.404517143408018,2021,"convex",1
