"","trend_type","label","years","CI_high","CI_low","LPI_final","sim"
"229","Concave Decrease","80%",1962,1.57229871874895,0.883533201519594,1.04238092148852,"median"
"230","Concave Decrease","80%",1963,1.58653634989446,0.888532187039628,1.04971283167699,"median"
"231","Concave Decrease","80%",1964,1.59130182935712,0.88580052909618,1.05590487600531,"median"
"232","Concave Decrease","80%",1965,1.60281526272163,0.89435121779427,1.062929770116,"median"
"233","Concave Decrease","80%",1966,1.59726718921535,0.905605921000273,1.06712800316666,"median"
"234","Concave Decrease","80%",1967,1.59063205983539,0.875658597271312,1.06214415452932,"median"
"235","Concave Decrease","80%",1968,1.59201510749845,0.872576577121719,1.06446978123621,"median"
"236","Concave Decrease","80%",1969,1.59016408431676,0.872077977462675,1.06003081612804,"median"
"237","Concave Decrease","80%",1970,1.5878772022227,0.8700432793565,1.05152823787787,"median"
"238","Concave Decrease","80%",1971,1.58060082888203,0.868857182944389,1.0481466207875,"median"
"239","Concave Decrease","80%",1972,1.56948671493499,0.861901902901726,1.05077942870741,"median"
"240","Concave Decrease","80%",1973,1.57159095774996,0.866255140334044,1.05504675416401,"median"
"241","Concave Decrease","80%",1974,1.55037969456148,0.872255078244671,1.05292373147764,"median"
"242","Concave Decrease","80%",1975,1.5457795693005,0.85996191273907,1.04658187068342,"median"
"243","Concave Decrease","80%",1976,1.54622081226779,0.850303567369114,1.04096855305492,"median"
"244","Concave Decrease","80%",1977,1.54240856440348,0.847943392130866,1.03338997068164,"median"
"245","Concave Decrease","80%",1978,1.54115046726737,0.843520036222888,1.03022883729298,"median"
"246","Concave Decrease","80%",1979,1.54444067418269,0.839252518042474,1.03221871719807,"median"
"247","Concave Decrease","80%",1980,1.54823792356747,0.828155218409123,1.0330292427031,"median"
"248","Concave Decrease","80%",1981,1.54904705114018,0.821892198477522,1.03275631521983,"median"
"249","Concave Decrease","80%",1982,1.54788574530177,0.822479836811757,1.02864052742899,"median"
"250","Concave Decrease","80%",1983,1.57118254705144,0.820602275489106,1.02717622556957,"median"
"251","Concave Decrease","80%",1984,1.57296379863543,0.820997664089357,1.02865782099092,"median"
"252","Concave Decrease","80%",1985,1.56176985624958,0.816760439126507,1.0232338847278,"median"
"253","Concave Decrease","80%",1986,1.55322703318139,0.811368094675322,1.02150694605314,"median"
"254","Concave Decrease","80%",1987,1.53497404730613,0.804587854488557,1.01063970983457,"median"
"255","Concave Decrease","80%",1988,1.52683805337799,0.798891297665886,1.00045022708511,"median"
"256","Concave Decrease","80%",1989,1.50266522571718,0.79369762408,0.991383411301981,"median"
"257","Concave Decrease","80%",1990,1.49616668149407,0.794012015591915,0.98399269636623,"median"
"258","Concave Decrease","80%",1991,1.48822059787398,0.796554992728858,0.977641958621198,"median"
"259","Concave Decrease","80%",1992,1.48545699349431,0.792681205139386,0.9762118176091,"median"
"260","Concave Decrease","80%",1993,1.48119971802486,0.7837375002513,0.969596716932249,"median"
"261","Concave Decrease","80%",1994,1.47416936061659,0.773828196401391,0.970231583973568,"median"
"262","Concave Decrease","80%",1995,1.47259627407311,0.765354199879973,0.971163384612493,"median"
"263","Concave Decrease","80%",1996,1.4653090439549,0.739837524218378,0.952732596854645,"median"
"264","Concave Decrease","80%",1997,1.46313098625897,0.740564035078337,0.948321029438645,"median"
"265","Concave Decrease","80%",1998,1.46453618997776,0.735169399127612,0.937607418774944,"median"
"266","Concave Decrease","80%",1999,1.44869351395494,0.727196832318833,0.92699354741337,"median"
"267","Concave Decrease","80%",2000,1.42716089197382,0.720568523737304,0.917447663649926,"median"
"268","Concave Decrease","80%",2001,1.41116714873344,0.711747082091878,0.916196562170165,"median"
"269","Concave Decrease","80%",2002,1.37913545772798,0.703022812919986,0.901588944774226,"median"
"270","Concave Decrease","80%",2003,1.37133292903526,0.685951479125582,0.884092077311476,"median"
"271","Concave Decrease","80%",2004,1.36425967539129,0.67491613967078,0.866482025073751,"median"
"272","Concave Decrease","80%",2005,1.33817445807045,0.66448434528463,0.850741017824082,"median"
"273","Concave Decrease","80%",2006,1.31105765703064,0.651857192324165,0.827963383547658,"median"
"274","Concave Decrease","80%",2007,1.26919417736523,0.638869127403257,0.806250353037437,"median"
"275","Concave Decrease","80%",2008,1.23430415584302,0.622727438784294,0.779893599047556,"median"
"276","Concave Decrease","80%",2009,1.19564550430459,0.600540395380132,0.754291540513316,"median"
"277","Concave Decrease","80%",2010,1.14992293044111,0.569000956435561,0.733825308659486,"median"
"278","Concave Decrease","80%",2011,1.10105149407811,0.549081375103291,0.703499068195932,"median"
"279","Concave Decrease","80%",2012,1.0499423578863,0.532636293853639,0.677325569068988,"median"
"280","Concave Decrease","80%",2013,0.999174019321583,0.511098258971225,0.650720964396389,"median"
"281","Concave Decrease","80%",2014,0.950860532447259,0.480479799565391,0.61588625545157,"median"
"282","Concave Decrease","80%",2015,0.90719250643992,0.458498353645455,0.587754734502435,"median"
"283","Concave Decrease","80%",2016,0.855674615343057,0.423167844932712,0.552916828301598,"median"
"284","Concave Decrease","80%",2017,0.818906443620539,0.398579041629933,0.522808747403559,"median"
"285","Concave Decrease","80%",2018,0.740879179284812,0.369029158118833,0.490748489834197,"median"
"286","Concave Decrease","80%",2019,0.674523700881482,0.343632062220861,0.46153507045955,"median"
"287","Concave Decrease","80%",2020,0.62057291978416,0.319642245166603,0.427906731327241,"median"
"288","Concave Decrease","80%",2021,0.62057291978416,0.319642245166603,0.427906731327241,"median"
"289","Concave Decrease","95%",1950,1,1,1,"median"
"290","Concave Decrease","95%",1951,1.07016548086604,0.957367535584267,1,"median"
"291","Concave Decrease","95%",1952,1.11139094925587,0.885771107704572,1,"median"
"292","Concave Decrease","95%",1953,1.14205880104795,0.898018619409881,1,"median"
"293","Concave Decrease","95%",1954,1.20353763123388,0.865775743316231,0.999573897898216,"median"
"294","Concave Decrease","95%",1955,1.236054216122,0.834690530367109,0.99897903706807,"median"
"295","Concave Decrease","95%",1956,1.26944931802973,0.825215616901204,0.994540971898008,"median"
"296","Concave Decrease","95%",1957,1.2965793717045,0.808288736544687,0.993245898255131,"median"
"297","Concave Decrease","95%",1958,1.31347586595624,0.79796369086536,0.998678060079994,"median"
"298","Concave Decrease","95%",1959,1.31703922540804,0.788803388613683,0.996992512116168,"median"
"299","Concave Decrease","95%",1960,1.3184149958705,0.781416992009976,0.996664013399838,"median"
"300","Concave Decrease","95%",1961,1.32138385878231,0.771286752426502,0.992147870783243,"median"
"301","Concave Decrease","95%",1962,1.31421312525085,0.775620040594996,0.989788994120706,"median"
"302","Concave Decrease","95%",1963,1.30700285275761,0.777948346332643,0.985834856052957,"median"
"303","Concave Decrease","95%",1964,1.30473780242766,0.781608638116009,0.988963137243346,"median"
"304","Concave Decrease","95%",1965,1.30287898185355,0.784576917720036,0.994006586410249,"median"
"305","Concave Decrease","95%",1966,1.3038502542372,0.786667272136366,0.991427634354958,"median"
"306","Concave Decrease","95%",1967,1.2988155133724,0.788492202958261,0.989017909029289,"median"
"307","Concave Decrease","95%",1968,1.29777394109723,0.788866736299023,0.98765838201834,"median"
"308","Concave Decrease","95%",1969,1.29288181109529,0.788776625986208,0.985409260275478,"median"
