"","LPI_final","CI_low","CI_high","years","sim","label"
"96",0.988332327622245,0.979667236049499,0.997197118868863,1974,2,"40%"
"97",0.988578541483984,0.9798911741051,0.997541171466726,1975,2,"40%"
"98",0.988289144968283,0.978927727207218,0.998138018824408,1976,2,"40%"
"99",0.987336958745726,0.977953308412987,0.997369585117999,1977,2,"40%"
"100",0.987763274711209,0.978185100009737,0.997693831232788,1978,2,"40%"
"101",0.987153732815691,0.977804813056446,0.99694156487821,1979,2,"40%"
"102",0.98628354971138,0.976179280022305,0.996283957414832,1980,2,"40%"
"103",0.985153949179069,0.975443606684752,0.995030452335312,1981,2,"40%"
"104",0.984467425698003,0.97463341732095,0.99484026460809,1982,2,"40%"
"105",0.983529649051819,0.973383586118358,0.993919597889216,1983,2,"40%"
"106",0.981409430658714,0.970855630297433,0.992003158376265,1984,2,"40%"
"107",0.977763534287436,0.96688798501041,0.988250337173819,1985,2,"40%"
"108",0.973218263392256,0.962400154607694,0.983696210751032,1986,2,"40%"
"109",0.968747495465316,0.95806082787931,0.979442894737072,1987,2,"40%"
"110",0.963243163980139,0.952475930556359,0.974161217990147,1988,2,"40%"
"111",0.959049926891358,0.948338727179356,0.969937149888611,1989,2,"40%"
"112",0.953883301178196,0.943294426811254,0.96510898853451,1990,2,"40%"
"113",0.949542677499285,0.938540195155462,0.960582352433418,1991,2,"40%"
"114",0.942813545163689,0.932355564751059,0.953708327136617,1992,2,"40%"
"115",0.935525644680745,0.924787523545934,0.946334540037165,1993,2,"40%"
"116",0.927678560284687,0.916715701215061,0.938412374314499,1994,2,"40%"
"117",0.918856800489046,0.907963864216708,0.929529466033324,1995,2,"40%"
"118",0.90938757100488,0.898478301764535,0.920036651030266,1996,2,"40%"
"119",0.899313653592901,0.888215251167192,0.910036819343027,1997,2,"40%"
"120",0.887419445627844,0.875884594091429,0.898171709891515,1998,2,"40%"
"121",0.877887476076997,0.865802227498098,0.888907541542178,1999,2,"40%"
"122",0.866732278214486,0.85480213393596,0.878031767733851,2000,2,"40%"
"123",0.854937143677042,0.842576363196572,0.86644525899456,2001,2,"40%"
"124",0.842502264153993,0.829543767575214,0.853895635054627,2002,2,"40%"
"125",0.827336335362748,0.814485133919855,0.838701968612523,2003,2,"40%"
"126",0.810976203453263,0.798302125677644,0.822263016068851,2004,2,"40%"
"127",0.793044043506072,0.780898673028316,0.804217032477207,2005,2,"40%"
"128",0.77364399034793,0.761565240415425,0.78493520417486,2006,2,"40%"
"129",0.753212163789341,0.740623859733623,0.763929340937255,2007,2,"40%"
"130",0.73127048552814,0.719221145245815,0.741823777751551,2008,2,"40%"
"131",0.708502447549065,0.696131039525031,0.718487255493612,2009,2,"40%"
"132",0.684868092248959,0.673099716830073,0.695183402058264,2010,2,"40%"
"133",0.656820927513974,0.645462033575931,0.666614218593685,2011,2,"40%"
"134",0.630762757267338,0.61937598078529,0.640657946284376,2012,2,"40%"
"135",0.602468259292736,0.591734716863718,0.612218363927616,2013,2,"40%"
"136",0.573654343440934,0.56294610160601,0.582998877836973,2014,2,"40%"
"137",0.542601844530892,0.532166464882202,0.551442868877536,2015,2,"40%"
"138",0.509479726377603,0.49906395437217,0.51831011075263,2016,2,"40%"
"139",0.475491418123117,0.465294834679089,0.484754944191944,2017,2,"40%"
"140",0.440054885752377,0.429611208641896,0.450067602835203,2018,2,"40%"
"141",0.402542004419446,0.393121287197371,0.411394679219542,2019,2,"40%"
"142",0.402542004419446,0.393121287197371,0.411394679219542,2020,2,"40%"
"143",1,1,1,1950,3,"60%"
"144",0.99548593792808,0.991890205864005,0.999094704992401,1951,3,"60%"
"145",0.992548220895959,0.984129734869403,1.00104776966559,1952,3,"60%"
"146",0.986987849411174,0.976920822368958,0.996033356458857,1953,3,"60%"
"147",0.98333576931391,0.965520173062258,0.998466767135101,1954,3,"60%"
"148",0.9792594315514,0.959535120314939,0.995996669267002,1955,3,"60%"
"149",0.977718059707916,0.953509856590351,0.999965084549165,1956,3,"60%"
"150",0.974159636547531,0.947441293826868,0.999072126553825,1957,3,"60%"
"151",0.981276142313078,0.952360441739621,1.0091809967588,1958,3,"60%"
"152",0.976573164323065,0.946041534917497,1.00669567548243,1959,3,"60%"
"153",0.970523447474472,0.938030361166347,1.00270893332954,1960,3,"60%"
"154",0.960215965491162,0.923700292827519,0.995179305359081,1961,3,"60%"
"155",0.957609114769667,0.922790830986269,0.992462178685426,1962,3,"60%"
"156",0.951890639529296,0.91825508622481,0.986781349742554,1963,3,"60%"
"157",0.94847224902483,0.91383900195426,0.984796714118774,1964,3,"60%"
"158",0.945719988851562,0.911399211791141,0.981950591601297,1965,3,"60%"
