"","trend_type","label","years","CI_high","CI_low","LPI_final","sim"
"29","Linear Decrease","20%",1978,0.894574984639165,0.695696386174603,0.790622957343965,"median"
"30","Linear Decrease","20%",1979,0.890026479608324,0.687799675957951,0.783526383042632,"median"
"31","Linear Decrease","20%",1980,0.88111883219879,0.680926035866595,0.777028737644362,"median"
"32","Linear Decrease","20%",1981,0.869487017679746,0.674044415807601,0.769048149853995,"median"
"33","Linear Decrease","20%",1982,0.859586945100646,0.667140252702683,0.761757582333922,"median"
"34","Linear Decrease","20%",1983,0.856163715886954,0.658832761102657,0.756973407144635,"median"
"35","Linear Decrease","20%",1984,0.851682627637522,0.65607858946753,0.753800480435137,"median"
"36","Linear Decrease","20%",1985,0.85236766033461,0.653113914638194,0.749076860814393,"median"
"37","Linear Decrease","20%",1986,0.842930660783194,0.645921976112092,0.740549169980015,"median"
"38","Linear Decrease","20%",1987,0.829148461306626,0.628920493511481,0.724745945698703,"median"
"39","Linear Decrease","20%",1988,0.805160246608797,0.610966469919214,0.704339082049422,"median"
"40","Linear Decrease","20%",1989,0.778465756045612,0.592999584412336,0.681042134902249,"median"
"41","Linear Decrease","20%",1990,0.76122609295489,0.575591527317412,0.664259810428683,"median"
"42","Linear Decrease","20%",1991,0.755931398605439,0.565517136063269,0.656731001761768,"median"
"43","Linear Decrease","20%",1992,0.756204321253638,0.559612253185739,0.658522169582987,"median"
"44","Linear Decrease","20%",1993,0.760551879637409,0.554788608987527,0.660000255991003,"median"
"45","Linear Decrease","20%",1994,0.754716542590232,0.550588655841598,0.658039762723348,"median"
"46","Linear Decrease","20%",1995,0.749452195720413,0.54446117722902,0.649235392650095,"median"
"47","Linear Decrease","20%",1996,0.738218818204873,0.537747422358398,0.637088852036412,"median"
"48","Linear Decrease","20%",1997,0.726634298970244,0.531266428095986,0.626565822428229,"median"
"49","Linear Decrease","20%",1998,0.715162965886745,0.524818620166239,0.617596945920378,"median"
"50","Linear Decrease","20%",1999,0.708184987595374,0.515685804785974,0.609147706564924,"median"
"51","Linear Decrease","20%",2000,0.698689016522944,0.508736328984199,0.599948122527569,"median"
"52","Linear Decrease","20%",2001,0.695541744712362,0.498789944856697,0.593076815787838,"median"
"53","Linear Decrease","20%",2002,0.690780670149525,0.491490452618969,0.588813418274314,"median"
"54","Linear Decrease","20%",2003,0.690696877691903,0.489845636914325,0.583892368702059,"median"
"55","Linear Decrease","20%",2004,0.678341009011671,0.483947829160456,0.577184524458271,"median"
"56","Linear Decrease","20%",2005,0.664052943328817,0.476613232156552,0.565369368539664,"median"
"57","Linear Decrease","20%",2006,0.647864247866258,0.464915353782152,0.549759755377231,"median"
