"","LPI_final","CI_low","CI_high","years"
"1950",1,1,1,1950
"1951",1.0018954048455,0.996589853789585,1.00715472267241,1951
"1952",1.0030696495705,0.995377428349448,1.00945178807288,1952
"1953",1.00447996768644,0.996572034338826,1.01249995941087,1953
"1954",1.00458333663066,0.996045212581674,1.01333397009834,1954
"1955",1.00361370018068,0.994609492271083,1.01297890815981,1955
"1956",1.00225538040582,0.992509827648431,1.01247742235521,1956
"1957",1.00169981338438,0.990963855669982,1.01200925055071,1957
"1958",1.00116091021667,0.990211051769866,1.01180311681784,1958
"1959",0.999926929446213,0.988033177655618,1.01096290097755,1959
"1960",1.00009127918169,0.987344168333554,1.01092084338833,1960
"1961",1.00194967909603,0.989030891281744,1.01370407574728,1961
"1962",1.00296217237668,0.989546636206819,1.01443724879846,1962
"1963",1.0002888915369,0.987622556133309,1.01224214545536,1963
"1964",0.998540249785817,0.985713777940197,1.01119611265797,1964
"1965",0.997193934970591,0.983901415733998,1.01002178398466,1965
"1966",0.99668309055942,0.983145352090822,1.00987929751821,1966
"1967",0.994551359095106,0.981380676525058,1.00783370130971,1967
"1968",0.9934963762444,0.979919299501906,1.00676059697125,1968
"1969",0.993364674437112,0.979777812838531,1.00664350912887,1969
"1970",0.995023743228414,0.981578562328593,1.00857394092543,1970
"1971",0.995898863535384,0.982270326592659,1.00937998527246,1971
"1972",0.99635506794334,0.982409186566116,1.00980674153564,1972
"1973",0.996972178581523,0.982769568895999,1.01083037770077,1973
"1974",0.996633059101437,0.982143858265634,1.01024804392867,1974
"1975",0.995572147361789,0.981301929774603,1.00942650155591,1975
"1976",0.995724073775178,0.981321709820193,1.00960808812864,1976
"1977",0.995443306647766,0.98067108279604,1.00936190936037,1977
"1978",0.995023610864088,0.980462926621703,1.00888590193661,1978
"1979",0.995055971015992,0.9803950312182,1.00872525227495,1979
"1980",0.994891592248578,0.980085626797055,1.00848105716048,1980
"1981",0.994671086490221,0.979820901427177,1.0083400977865,1981
"1982",0.99377831311831,0.978746407555205,1.00764254776711,1982
"1983",0.993452358247901,0.978481159402898,1.0076101283839,1983
"1984",0.993445250849892,0.978089047218297,1.0077484866256,1984
"1985",0.993177962441712,0.978036109537046,1.00737131118971,1985
"1986",0.993533857054901,0.978346867887664,1.00775217915525,1986
"1987",0.993346327694034,0.978110543495295,1.00743320802744,1987
"1988",0.993346863747704,0.978260517903155,1.00771836935745,1988
"1989",0.993636712003436,0.978675659868577,1.00770789648581,1989
"1990",0.993553362317885,0.978698398135509,1.00763764312292,1990
"1991",0.993518197355867,0.97849600669158,1.00764171704997,1991
"1992",0.99365601906821,0.978521839383209,1.00780265972593,1992
"1993",0.994080644054964,0.978816284839199,1.00816874922138,1993
"1994",0.994039175191214,0.978773042879721,1.00797837659817,1994
"1995",0.993843256662799,0.978446921946102,1.0079213800783,1995
"1996",0.994038005578071,0.978795364341177,1.00831785905767,1996
"1997",0.993957649447184,0.978724807605858,1.0081371987816,1997
"1998",0.993760204539916,0.978363484744097,1.00789671374896,1998
"1999",0.994093393813226,0.97895321020008,1.008312941155,1999
"2000",0.994317689626392,0.978846903537139,1.00856841188384,2000
"2001",0.994531467210534,0.979044070992737,1.00872577244813,2001
"2002",0.99433390931623,0.978892488259084,1.00840172548856,2002
"2003",0.994478359294705,0.979000082430806,1.00849273881188,2003
"2004",0.994981081152295,0.979470766287401,1.00895944493303,2004
"2005",0.994906793536794,0.9792722209867,1.00912154819492,2005
"2006",0.995512821845134,0.979760043433484,1.00948926584876,2006
"2007",0.99574169805556,0.979909230800622,1.00997043143479,2007
"2008",0.996048459748481,0.980239221006868,1.01017555201279,2008
"2009",0.995830866154547,0.979796124563643,1.01012115535713,2009
"2010",0.995215615006255,0.979158764337186,1.00948200712204,2010
"2011",0.995282410322533,0.979313958516049,1.00906909169607,2011
"2012",0.995121442964716,0.979080144068017,1.00874777891715,2012
"2013",0.995393631229451,0.979360874056718,1.00933402105481,2013
"2014",0.996046745526905,0.98023945856056,1.01034004033924,2014
"2015",0.99700901849594,0.981313663371485,1.01111376376081,2015
"2016",0.997605854916007,0.981842980926615,1.01160635674225,2016
"2017",0.997856988481256,0.982000192899249,1.01185054350982,2017
"2018",0.997680925098598,0.981780632165872,1.01162351381617,2018
"2019",0.998108293145879,0.982231031828445,1.01236667748777,2019
"2020",0.998108293145879,0.982231031828445,1.01236667748777,2020
